timestamp,throughput,rtt,loss_rate
0,-1,39.53452998144847,0.017327085055772892
1,-1,27.234319178499906,0.026542599503264742
2,-1,21.937764849948344,0.017086881918550692
3,-1,29.455137196579088,0.017287676884309842
4,-1,28.735970731437973,0.03192102376284432
5,-1,27.682936017896928,0.02717783087617851
6,-1,0.02138983050847458,0.03366906742993744
7,-1,34.71040088989589,0.022401106669586165
8,-1,30.976534721490463,0.03457208658053656
9,-1,23.30048999060871,0.0349702652984149
10,-1,35.91409946906909,0.04125252419149226
11,-1,25.581433886378324,0.036320239981587205
12,-1,29.68863145557136,0.04086566892750522
13,-1,31.50451754342858,0.036061121673413396
14,-1,35.805600828561,0.032056656569329725
15,-1,26.348545221563008,0.03553706368803706
16,-1,30.12036549527101,0.037895160024801484
17,-1,27.910297548676873,0.042132938073526076
18,-1,33.16090697271666,0.038272605813436215
19,-1,39.97541106270531,0.028838655045296195
20,-1,31.780764940190863,0.0359051088807075
21,-1,29.88571768221366,0.032783330410386655
22,-1,33.21687099306609,0.029589067424652407
23,-1,34.68906093771913,0.031408891924223886
24,-1,32.51854399829763,0.023363788456315523
25,-1,23.251135918841722,0.03281532472251745
26,-1,30.411204792020182,0.025289374888389258
27,-1,30.188022718961754,0.020179944529030908
28,-1,27.70231671129781,0.028017888860179793
29,-1,34.29658094593657,0.01773910113894144
30,-1,35.75256200837768,0.025277816169545914
31,-1,25.357347450350723,0.026084632230922986
32,-1,23.373477643178013,0.007823471039767884
33,-1,27.34160265984421,0.013299456557187108
34,-1,28.932517182497747,0.02069136924043115
35,-1,32.97131104492265,0.014329811505501286
36,-1,31.448189933582256,0.011015238957508163
37,-1,40.76151788260288,0.0066362499927309195
38,-1,33.22378626680508,0.011510772242562113
39,-1,26.22065277823455,0.007941904579410514
40,-1,32.90196325991523,0.0025222319503744057
41,-1,29.9205102844479,0.010912873578190721
42,-1,31.833736146995474,0.0025574443114765493
43,-1,26.486240760899108,0.005108637239587618
44,-1,32.91815478022037,0.005471969604244052
45,-1,32.30632125799863,0.00754008509350694
46,-1,33.54293283549694,0.008651725273982723
47,-1,32.821096021529186,0.009183921847679116
48,-1,20.282421789236054,0.014137208362638879
49,-1,15.334756459753187,0.0030699320345929913
50,-1,37.57409243107899,0.007376854758607832
51,-1,30.19977569377886,0.010000304792445614
52,-1,42.37923043896465,0.012055552007509348
53,-1,31.83237177960126,0.008910189120670299
54,-1,28.95952384579824,0.00926070712865089
55,-1,32.07647745280658,0.014117665079034386
56,-1,31.50436091098107,0.01638347055079584
57,-1,26.439548397521435,0.01190148727843658
58,-1,27.55496958124513,0.018248529794277123
59,-1,29.282769637350587,0.018815142390944707
